DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2015-12-30,6685.44140625,11,3,3.4,185,58.0
2015-12-31,6724.7412109375,15,3,4.7,183,57.4
2016-01-01,6753.64111328125,18,0,5.6,191,59.9
2016-01-04,6630.791015625,10,4,3.1,178,55.8
2016-01-05,6639.4912109375,13,6,4.1,185,58.0
2016-01-06,6607.64111328125,10,5,3.1,184,57.5
2016-01-07,6446.841796875,7,11,2.2,169,52.8
2016-01-08,6490.841796875,3,8,0.9,173,54.1
2016-01-11,6451.841796875,6,19,1.9,170,53.1
2016-01-12,6405.44189453125,2,20,0.6,161,50.3
2016-01-13,6415.94189453125,5,37,1.6,152,47.5
2016-01-14,6378.19189453125,3,34,0.9,137,42.8
2016-01-15,6262.3916015625,2,35,0.6,114,35.6
2016-01-18,6149.1416015625,2,63,0.6,92,28.7
2016-01-19,6225.19189453125,2,29,0.6,100,31.2
2016-01-20,6115.7421875,2,50,0.6,84,26.2
2016-01-21,6092.0419921875,2,28,0.6,89,27.8
2016-01-22,6216.69189453125,2,11,0.6,101,31.6
2016-01-25,6234.44189453125,4,8,1.2,107,33.4
2016-01-27,6242.3916015625,4,9,1.2,107,33.4
2016-01-28,6229.99169921875,3,11,0.9,107,33.4
2016-01-29,6339.44189453125,3,8,0.9,119,37.2
2016-02-01,6341.591796875,5,5,1.6,126,39.4
2016-02-02,6252.19189453125,7,9,2.2,116,36.2
2016-02-03,6166.19189453125,4,33,1.2,94,29.4
2016-02-04,6186.24169921875,2,20,0.6,91,28.4
2016-02-05,6270.49169921875,4,10,1.2,110,34.4
2016-02-08,6209.79150390625,4,6,1.2,99,30.9
2016-02-09,6125.59228515625,2,13,0.6,91,28.4
2016-02-10,6051.9423828125,2,40,0.6,82,25.6
2016-02-11,5843.1923828125,2,79,0.6,55,17.2
2016-02-12,5833.39208984375,3,100,0.9,56,17.5
2016-02-15,5999.0419921875,2,8,0.6,66,20.6
2016-02-16,5889.09228515625,2,14,0.6,57,17.8
2016-02-17,5930.14208984375,2,32,0.6,59,18.4
2016-02-18,5988.7919921875,2,4,0.6,60,18.8
2016-02-19,6000.39208984375,2,7,0.6,63,19.7
2016-02-22,6024.14208984375,4,5,1.2,68,21.2
2016-02-23,5930.89208984375,3,11,0.9,60,18.8
2016-02-24,5859.7421875,2,21,0.6,57,17.8
2016-02-25,5816.4921875,3,26,0.9,50,15.6
2016-02-26,5852.89208984375,3,31,0.9,48,15.0
2016-02-29,5829.9423828125,3,48,0.9,46,14.4
2016-03-01,6020.0419921875,3,14,0.9,65,20.3
2016-03-02,6137.14208984375,5,1,1.6,73,22.8
2016-03-03,6218.3916015625,3,1,0.9,85,26.6
2016-03-04,6239.341796875,4,1,1.2,90,28.1
2016-03-08,6243.6416015625,7,1,2.2,93,29.1
2016-03-09,6275.091796875,3,2,0.9,99,30.9
2016-03-10,6242.94189453125,3,4,0.9,95,29.7
2016-03-11,6258.44189453125,5,3,1.6,94,29.4
2016-03-14,6282.69189453125,5,2,1.6,100,31.2
2016-03-15,6222.6416015625,3,3,0.9,93,29.1
2016-03-16,6238.44189453125,5,3,1.6,90,28.1
2016-03-17,6255.74169921875,7,2,2.2,96,30.0
2016-03-18,6322.6416015625,5,3,1.6,101,31.6
2016-03-21,6406.69189453125,9,2,2.8,117,36.6
2016-03-22,6418.29150390625,9,1,2.8,124,38.8
2016-03-23,6423.69189453125,12,2,3.8,132,41.2
2016-03-28,6334.69189453125,7,3,2.2,111,34.7
2016-03-29,6322.99169921875,6,7,1.9,114,35.6
2016-03-30,6436.69189453125,12,1,3.8,138,43.1
2016-03-31,6452.1416015625,14,2,4.4,137,42.8
2016-04-01,6445.49169921875,8,2,2.5,139,43.4
2016-04-04,6479.591796875,9,1,2.8,154,48.1
2016-04-05,6358.341796875,4,1,1.2,128,40.0
2016-04-06,6377.99169921875,8,1,2.5,139,43.4
2016-04-07,6329.79150390625,8,1,2.5,131,40.9
2016-04-08,6346.6416015625,7,2,2.2,140,43.8
2016-04-11,6430.591796875,10,1,3.1,147,45.9
2016-04-12,6470.091796875,17,1,5.3,157,49.1
2016-04-13,6575.34130859375,20,1,6.2,170,53.1
2016-04-18,6635.041015625,17,1,5.3,181,56.6
2016-04-20,6643.291015625,18,1,5.6,189,59.1
2016-04-21,6634.291015625,13,2,4.1,188,58.8
2016-04-22,6627.94140625,5,3,1.6,187,58.4
2016-04-25,6593.44140625,6,2,1.9,179,55.9
2016-04-26,6669.4912109375,12,1,3.8,186,58.1
2016-04-27,6684.291015625,13,2,4.1,189,59.1
2016-04-28,6583.14111328125,9,2,2.8,177,55.3
2016-04-29,6588.541015625,7,3,2.2,177,55.3
2016-05-02,6580.14111328125,12,3,3.8,179,55.9
2016-05-03,6533.541015625,13,2,4.1,176,55.0
2016-05-04,6484.341796875,6,1,1.9,169,52.8
2016-05-05,6500.04150390625,6,4,1.9,170,53.1
2016-05-06,6504.54150390625,6,4,1.9,166,51.9
2016-05-09,6603.2412109375,11,4,3.4,173,54.1
2016-05-10,6617.2412109375,11,3,3.4,177,55.3
2016-05-11,6592.9912109375,15,4,4.7,176,55.0
2016-05-12,6640.89111328125,19,1,5.9,187,58.4
2016-05-13,6582.291015625,22,2,6.9,182,56.7
2016-05-16,6608.2412109375,16,3,5.0,186,57.9
2016-05-17,6629.69140625,17,1,5.3,187,58.3
2016-05-18,6621.541015625,9,3,2.8,193,60.1
2016-05-19,6546.4912109375,6,1,1.9,180,56.1
2016-05-20,6513.091796875,4,6,1.2,175,54.5
2016-05-23,6495.24169921875,8,8,2.5,167,52.0
2016-05-24,6498.591796875,9,14,2.8,161,50.2
2016-05-25,6626.84130859375,13,6,4.0,173,53.9
2016-05-26,6725.19140625,20,5,6.2,179,55.8
2016-05-27,6796.9912109375,24,4,7.5,184,57.3
2016-05-30,6820.291015625,25,5,7.8,187,58.3
2016-05-31,6803.9912109375,22,5,6.9,186,57.9
2016-06-01,6815.44140625,17,5,5.3,190,59.2
2016-06-02,6849.19140625,18,6,5.6,194,60.4
2016-06-03,6844.7412109375,30,4,9.3,191,59.5
2016-06-06,6832.291015625,13,3,4.0,194,60.4
2016-06-07,6884.14111328125,16,2,5.0,203,63.2
2016-06-08,6901.79052734375,17,2,5.3,202,62.9
2016-06-09,6857.7412109375,14,2,4.4,208,64.8
2016-06-10,6832.041015625,15,1,4.7,206,64.2
2016-06-13,6785.14111328125,12,2,3.7,203,63.2
2016-06-14,6793.84130859375,9,1,2.8,206,64.2
2016-06-15,6865.041015625,11,1,3.4,215,66.8
2016-06-16,6819.84130859375,14,2,4.3,212,65.8
2016-06-17,6842.34130859375,12,2,3.7,216,67.1
2016-06-20,6891.29052734375,11,3,3.4,218,67.7
2016-06-21,6886.14111328125,10,1,3.1,219,68.0
2016-06-22,6870.9912109375,9,1,2.8,217,67.4
2016-06-23,6910.54052734375,13,2,4.0,219,68.0
2016-06-24,6775.541015625,9,8,2.8,201,62.4
2016-06-27,6803.69140625,21,2,6.5,206,64.0
2016-06-28,6837.7412109375,16,1,5.0,218,67.7
2016-06-29,6907.0908203125,26,1,8.1,222,68.9
2016-06-30,6980.79052734375,39,1,12.1,233,72.4
2016-07-01,7027.8408203125,47,1,14.6,239,74.0
2016-07-04,7071.8408203125,37,1,11.5,246,76.2
2016-07-05,7050.99072265625,29,2,9.0,250,77.4
2016-07-07,7050.0908203125,25,2,7.7,247,76.5
2016-07-08,7039.390625,19,2,5.9,243,75.2
2016-07-11,7151.3408203125,37,1,11.5,252,78.0
2016-07-12,7192.24072265625,38,2,11.8,251,77.7
2016-07-13,7176.99072265625,23,2,7.1,248,76.8
2016-07-14,7215.3408203125,26,1,8.0,249,77.1
2016-07-15,7194.390625,29,1,9.0,246,76.2
2016-07-18,7162.24072265625,28,1,8.7,244,75.5
2016-07-19,7178.19091796875,16,1,5.0,241,74.6
2016-07-20,7221.29052734375,25,1,7.7,250,77.4
2016-07-21,7186.69091796875,32,1,9.9,246,75.9
2016-07-22,7227.44091796875,26,1,8.0,248,76.5
2016-07-25,7305.59033203125,45,1,13.9,253,78.1
2016-07-26,7269.990234375,42,1,13.0,250,77.2
2016-07-27,7297.89013671875,29,1,9.0,249,76.9
2016-07-28,7338.64013671875,38,1,11.7,255,78.7
2016-07-29,7329.990234375,42,1,13.0,253,78.1
2016-08-01,7335.0400390625,52,1,16.0,251,77.5
2016-08-02,7310.89013671875,35,1,10.8,250,77.2
2016-08-03,7232.79052734375,13,1,4.0,244,75.3
2016-08-04,7248.54052734375,12,2,3.7,244,75.3
2016-08-05,7364.0400390625,33,1,10.2,256,79.0
2016-08-08,7398.240234375,41,2,12.7,259,79.9
2016-08-09,7368.4404296875,25,2,7.7,261,80.6
2016-08-10,7276.990234375,17,4,5.2,255,78.7
2016-08-11,7289.490234375,15,2,4.6,254,78.4
2016-08-12,7347.4404296875,19,2,5.9,255,78.7
2016-08-16,7339.240234375,26,2,8.0,248,76.5
2016-08-17,7343.6904296875,29,2,9.0,251,77.5
2016-08-18,7390.1904296875,36,1,11.1,255,78.7
2016-08-19,7397.7900390625,38,3,11.7,259,79.9
2016-08-22,7363.7900390625,29,2,9.0,258,79.6
2016-08-23,7359.740234375,20,3,6.2,256,79.0
2016-08-24,7386.0400390625,27,4,8.3,259,79.9
2016-08-25,7343.490234375,31,4,9.6,264,81.5
2016-08-26,7334.7900390625,20,5,6.2,259,79.9
2016-08-29,7360.990234375,24,7,7.4,255,78.7
2016-08-30,7461.9404296875,35,4,10.8,260,80.2
2016-08-31,7490.64013671875,43,1,13.2,258,79.4
2016-09-01,7474.2900390625,34,2,10.5,256,78.8
2016-09-02,7504.59033203125,36,2,11.1,259,79.7
2016-09-06,7614.990234375,49,3,15.1,264,81.2
2016-09-07,7607.1904296875,53,1,16.3,264,81.2
2016-09-08,7642.68994140625,41,3,12.6,268,82.5
2016-09-09,7575.5400390625,30,2,9.2,265,81.5
2016-09-12,7420.490234375,6,2,1.8,261,80.3
2016-09-14,7455.2900390625,10,4,3.1,260,80.0
2016-09-15,7462.6904296875,15,3,4.6,261,80.3
2016-09-16,7487.1904296875,15,4,4.6,259,79.7
2016-09-19,7513.7900390625,12,1,3.7,262,80.6
2016-09-20,7490.2900390625,12,1,3.7,259,79.7
2016-09-21,7491.6904296875,13,1,4.0,260,80.0
2016-09-22,7572.990234375,25,3,7.7,264,81.2
2016-09-23,7554.89013671875,29,1,8.9,262,80.4
2016-09-26,7479.740234375,16,3,4.9,257,78.8
2016-09-27,7469.9404296875,22,3,6.7,258,79.1
2016-09-28,7514.9404296875,22,2,6.7,258,79.1
2016-09-29,7336.84033203125,32,9,9.8,245,74.9
2016-09-30,7394.84033203125,11,6,3.4,248,75.8
2016-10-03,7532.240234375,35,1,10.7,262,80.1
2016-10-04,7567.6904296875,47,2,14.4,263,80.4
2016-10-05,7565.490234375,45,2,13.8,266,81.3
2016-10-06,7537.240234375,40,2,12.2,264,80.7
2016-10-07,7527.1904296875,18,3,5.5,266,81.3
2016-10-10,7532.6904296875,27,3,8.3,264,80.7
2016-10-13,7418.34033203125,13,4,4.0,257,78.6
2016-10-14,7439.84033203125,18,3,5.5,256,78.3
2016-10-17,7384.490234375,22,3,6.7,253,77.4
2016-10-18,7512.2900390625,21,2,6.4,259,79.2
2016-10-19,7507.6904296875,27,1,8.2,260,79.3
2016-10-20,7538.7900390625,29,1,8.8,261,79.6
2016-10-21,7541.6904296875,28,1,8.5,265,80.8
2016-10-24,7551.5400390625,28,1,8.5,263,80.2
2016-10-25,7541.490234375,21,2,6.4,264,80.5
2016-10-26,7476.740234375,20,2,6.1,265,80.8
2016-10-27,7452.14013671875,12,3,3.7,259,79.0
2016-10-28,7494.09033203125,16,3,4.9,260,79.3
2016-11-01,7502.1904296875,35,2,10.7,261,79.6
2016-11-02,7391.39013671875,10,4,3.0,260,79.3
2016-11-03,7344.09033203125,11,6,3.4,253,77.1
2016-11-04,7274.09033203125,4,8,1.2,242,73.8
2016-11-07,7330.9404296875,7,2,2.1,247,75.1
2016-11-08,7366.0400390625,9,6,2.7,248,75.2
2016-11-09,7247.44091796875,4,38,1.2,233,70.6
2016-11-10,7342.2900390625,18,2,5.5,241,73.0
2016-11-11,7126.49072265625,10,2,3.0,222,67.3
2016-11-15,6916.44091796875,4,10,1.2,191,57.9
2016-11-16,6928.0908203125,4,8,1.2,198,60.0
2016-11-17,6903.44091796875,4,6,1.2,192,58.2
2016-11-18,6908.49072265625,5,5,1.5,189,57.3
2016-11-21,6761.541015625,7,12,2.1,168,50.9
2016-11-22,6835.291015625,5,14,1.5,175,53.0
2016-11-23,6882.64111328125,4,5,1.2,189,57.3
2016-11-24,6837.4912109375,6,3,1.8,184,55.8
2016-11-25,6960.74072265625,7,2,2.1,198,60.0
2016-11-28,6983.390625,11,1,3.3,206,62.4
2016-11-29,7003.5908203125,11,1,3.3,213,64.5
2016-11-30,7079.390625,7,1,2.1,224,67.9
2016-12-01,7040.24072265625,9,1,2.7,220,66.7
2016-12-02,6947.29052734375,7,1,2.1,205,62.1
2016-12-05,6984.24072265625,5,1,1.5,208,63.0
2016-12-06,7001.5908203125,7,1,2.1,207,62.7
2016-12-07,6971.19091796875,6,1,1.8,206,62.4
2016-12-08,7089.24072265625,10,1,3.0,220,66.7
2016-12-09,7101.140625,11,1,3.3,223,67.6
2016-12-12,7023.19091796875,9,1,2.7,210,63.6
2016-12-13,7045.3408203125,7,1,2.1,208,63.0
2016-12-14,7004.640625,5,2,1.5,201,60.9
2016-12-15,6989.24072265625,5,1,1.5,201,60.9
2016-12-16,6976.49072265625,4,2,1.2,198,60.0
2016-12-19,6943.3408203125,5,2,1.5,191,57.7
2016-12-20,6908.0908203125,4,3,1.2,186,56.2
2016-12-21,6895.99072265625,4,2,1.2,183,55.3
2016-12-22,6816.34130859375,3,5,0.9,177,53.5
2016-12-23,6814.89111328125,3,5,0.9,175,52.9
2016-12-26,6724.44140625,2,8,0.6,153,46.2
2016-12-27,6831.9912109375,2,5,0.6,164,49.5
2016-12-28,6847.39111328125,4,2,1.2,168,50.8
2016-12-29,6915.44091796875,4,1,1.2,182,55.0
2016-12-30,6982.79052734375,4,1,1.2,188,56.8
2017-01-02,7002.49072265625,7,1,2.1,190,57.4
2017-01-03,7028.74072265625,13,1,3.9,196,59.2
2017-01-04,7030.74072265625,12,1,3.6,199,60.1
2017-01-05,7106.890625,14,1,4.2,206,62.2
2017-01-06,7083.0908203125,10,2,3.0,205,61.9
2017-01-09,7085.140625,8,2,2.4,202,61.0
2017-01-10,7132.19091796875,12,2,3.6,203,61.3
2017-01-11,7214.140625,19,1,5.7,213,64.4
2017-01-12,7231.8408203125,20,1,6.0,216,65.3
2017-01-13,7228.29052734375,13,1,3.9,216,65.3
2017-01-16,7247.94091796875,12,1,3.6,214,64.7
2017-01-17,7243.640625,15,1,4.5,217,65.6
2017-01-18,7268.990234375,18,1,5.4,222,67.1
2017-01-19,7287.740234375,19,1,5.7,228,68.9
2017-01-20,7202.74072265625,13,2,3.9,217,65.6
2017-01-23,7242.54052734375,11,2,3.3,214,64.7
2017-01-24,7315.240234375,30,2,9.1,225,68.0
2017-01-25,7417.6904296875,32,2,9.7,232,70.1
2017-01-27,7455.14013671875,36,1,10.9,236,71.3
2017-01-30,7452.14013671875,15,1,4.5,239,72.2
2017-01-31,7379.2900390625,16,2,4.8,228,68.9
2017-02-01,7516.0400390625,16,1,4.8,242,73.1
2017-02-02,7547.09033203125,34,1,10.3,249,75.2
2017-02-03,7569.89013671875,31,1,9.3,256,77.1
2017-02-06,7628.09033203125,49,2,14.8,255,76.8
2017-02-07,7603.1904296875,35,2,10.5,255,76.8
2017-02-08,7614.740234375,21,2,6.3,255,76.8
2017-02-09,7623.59033203125,25,1,7.5,261,78.6
2017-02-10,7631.240234375,22,1,6.6,260,78.3
2017-02-13,7626.9404296875,19,2,5.7,249,75.0
2017-02-14,7605.0400390625,18,2,5.4,243,73.2
2017-02-15,7531.59033203125,13,4,3.9,229,69.0
2017-02-16,7599.4404296875,16,3,4.8,239,72.0
2017-02-17,7637.98974609375,22,1,6.6,243,73.2
2017-02-20,7691.83984375,20,1,6.0,250,75.3
2017-02-21,7725.23974609375,31,1,9.3,253,76.2
2017-02-22,7721.58984375,24,1,7.2,251,75.6
2017-02-23,7729.6396484375,16,1,4.8,253,76.2
2017-02-27,7706.48974609375,20,4,6.0,249,75.0
2017-02-28,7709.08984375,19,3,5.7,252,75.9
2017-03-01,7754.68994140625,21,2,6.3,259,78.0
2017-03-02,7691.6396484375,19,3,5.7,254,76.5
2017-03-03,7696.18994140625,6,2,1.8,252,75.9
2017-03-06,7745.3896484375,14,1,4.2,257,77.4
2017-03-07,7735.28955078125,16,1,4.8,249,75.0
2017-03-08,7710.93994140625,12,1,3.6,249,75.0
2017-03-09,7709.98974609375,6,1,1.8,250,75.3
2017-03-10,7710.8896484375,11,1,3.3,249,75.0
2017-03-14,7835.6396484375,18,1,5.4,255,76.8
2017-03-15,7854.73974609375,15,0,4.5,263,79.2
2017-03-16,7928.53955078125,33,0,9.9,263,79.2
2017-03-17,7933.08984375,30,0,9.0,269,81.0
2017-03-20,7918.58984375,21,0,6.3,269,81.0
2017-03-21,7909.18994140625,17,2,5.1,268,80.5
2017-03-22,7830.08984375,16,2,4.8,261,78.4
2017-03-23,7885.68994140625,19,0,5.7,268,80.5
2017-03-24,7905.28955078125,21,0,6.3,269,80.8
2017-03-27,7865.28955078125,12,0,3.6,266,79.9
2017-03-28,7912.08984375,26,0,7.8,267,80.2
2017-03-29,7945.28955078125,28,0,8.4,271,81.4
2017-03-30,7976.8896484375,34,0,10.2,267,80.2
2017-03-31,7995.03955078125,50,0,15.0,275,82.6
2017-04-03,8053.13916015625,48,0,14.4,278,83.5
2017-04-05,8095.08935546875,70,0,21.0,281,84.4
2017-04-06,8092.08935546875,42,1,12.6,282,84.7
2017-04-07,8045.33935546875,48,1,14.4,281,84.4
2017-04-10,8052.08935546875,38,1,11.4,283,85.0
2017-04-11,8107.08935546875,46,1,13.8,287,86.2
2017-04-12,8078.83935546875,46,0,13.8,282,84.7
2017-04-13,8044.88916015625,27,0,8.1,280,84.1
2017-04-17,8042.58935546875,25,0,7.5,280,84.1
2017-04-18,8003.1396484375,35,0,10.5,276,82.9
2017-04-19,8020.9892578125,18,2,5.4,276,82.9
2017-04-20,8063.08935546875,39,1,11.7,283,85.0
2017-04-21,8057.689453125,42,1,12.6,280,84.1
2017-04-24,8137.33935546875,50,3,15.0,285,85.6
2017-04-25,8216.689453125,58,2,17.4,288,86.5
2017-04-26,8230.8388671875,54,3,16.2,287,86.2
2017-04-27,8222.189453125,38,3,11.4,286,85.9
2017-04-28,8214.2890625,36,3,10.8,287,86.2
2017-05-02,8231.3388671875,40,5,12.0,287,86.2
2017-05-03,8227.689453125,44,4,13.2,283,85.0
2017-05-04,8265.7890625,37,2,11.1,284,85.3
2017-05-05,8193.2392578125,31,1,9.3,278,83.5
2017-05-08,8226.0888671875,29,1,8.7,280,84.1
2017-05-09,8242.689453125,33,1,9.9,282,84.7
2017-05-10,8320.189453125,44,0,13.2,287,86.2
2017-05-11,8330.9892578125,31,0,9.3,289,86.8
2017-05-12,8299.189453125,18,1,5.4,284,85.3
2017-05-15,8351.2890625,29,2,8.7,287,86.2
2017-05-16,8398.939453125,35,1,10.5,286,85.9
2017-05-17,8395.9892578125,34,2,10.2,286,85.9
2017-05-18,8279.1396484375,15,2,4.5,276,82.9
2017-05-19,8258.189453125,8,2,2.4,274,82.0
2017-05-22,8235.0390625,11,5,3.3,270,80.8
2017-05-23,8159.13916015625,6,10,1.8,254,76.0
2017-05-24,8106.58935546875,3,17,0.9,243,72.8
2017-05-25,8233.8896484375,9,9,2.7,251,75.1
2017-05-26,8331.8388671875,20,3,6.0,260,77.8
2017-05-29,8299.4892578125,13,12,3.9,248,74.3
2017-05-30,8328.939453125,8,5,2.4,251,75.1
2017-05-31,8350.939453125,21,0,6.3,256,76.6
2017-06-01,8367.1396484375,18,0,5.4,258,77.2
2017-06-02,8406.5390625,29,0,8.7,260,77.8
2017-06-05,8435.7392578125,25,1,7.5,263,78.7
2017-06-06,8397.189453125,23,3,6.9,255,76.3
2017-06-07,8431.4892578125,20,2,6.0,260,77.8
2017-06-08,8429.1396484375,31,0,9.3,262,78.4
2017-06-09,8452.7392578125,25,2,7.5,260,77.8
2017-06-12,8408.689453125,24,1,7.2,260,77.8
2017-06-13,8407.9892578125,22,3,6.6,262,78.4
2017-06-14,8420.7890625,20,2,6.0,263,78.7
2017-06-15,8400.189453125,23,2,6.9,261,78.1
2017-06-16,8411.439453125,29,3,8.7,264,79.0
2017-06-19,8453.0888671875,21,3,6.3,264,79.0
2017-06-20,8453.9892578125,31,3,9.3,264,79.0
2017-06-21,8443.5888671875,19,2,5.7,261,78.1
2017-06-22,8423.8388671875,19,3,5.7,257,76.9
2017-06-23,8355.0888671875,8,4,2.4,252,75.4
2017-06-27,8285.4892578125,6,5,1.8,241,71.9
2017-06-28,8279.689453125,6,4,1.8,243,72.5
2017-06-29,8301.0888671875,10,1,3.0,249,74.3
2017-06-30,8331.5888671875,12,3,3.6,251,74.5
2017-07-03,8416.3896484375,18,4,5.3,259,76.9
2017-07-04,8410.689453125,20,1,5.9,258,76.6
2017-07-05,8451.4892578125,16,2,4.7,263,78.0
2017-07-06,8481.7392578125,23,0,6.8,265,78.6
2017-07-07,8479.439453125,13,0,3.9,268,79.5
2017-07-10,8556.939453125,21,1,6.2,272,80.7
2017-07-11,8544.8896484375,20,0,5.9,269,79.6
2017-07-12,8585.48828125,17,0,5.0,269,79.6
2017-07-13,8646.2880859375,29,0,8.6,269,79.6
2017-07-14,8640.6884765625,19,0,5.6,273,80.8
2017-07-17,8659.48828125,21,2,6.2,271,80.2
2017-07-18,8589.7880859375,23,1,6.8,262,77.5
2017-07-19,8662.138671875,14,1,4.1,270,79.9
2017-07-20,8641.587890625,20,0,5.9,268,79.3
2017-07-21,8669.73828125,23,0,6.8,269,79.6
2017-07-24,8702.837890625,29,1,8.6,271,80.2
2017-07-25,8710.587890625,25,1,7.4,269,79.6
2017-07-26,8748.73828125,30,2,8.9,272,80.5
2017-07-27,8737.087890625,31,0,9.2,271,80.2
2017-07-28,8747.4384765625,18,1,5.3,271,80.2
2017-07-31,8793.2880859375,28,1,8.3,272,80.5
2017-08-01,8812.587890625,36,3,10.7,270,79.9
2017-08-02,8786.837890625,27,1,8.0,271,80.2
2017-08-03,8729.2880859375,15,5,4.4,262,77.5
2017-08-04,8776.1884765625,24,7,7.1,263,77.8
2017-08-07,8806.4384765625,39,3,11.5,267,79.0
2017-08-08,8726.837890625,31,4,9.2,263,77.8
2017-08-09,8637.138671875,8,9,2.4,250,74.0
2017-08-10,8497.7392578125,4,16,1.2,229,67.8
2017-08-11,8427.689453125,1,22,0.3,230,67.8
2017-08-14,8541.4892578125,15,3,4.4,241,71.1
2017-08-16,8635.6884765625,19,0,5.6,250,73.7
2017-08-17,8643.2880859375,18,3,5.3,251,74.0
2017-08-18,8594.23828125,8,5,2.4,246,72.6
2017-08-21,8509.3896484375,13,7,3.8,234,69.0
2017-08-22,8499.2890625,8,5,2.4,230,67.8
2017-08-23,8584.98828125,10,1,2.9,236,69.6
2017-08-24,8605.73828125,21,0,6.2,240,70.8
2017-08-28,8669.587890625,26,0,7.7,242,71.4
2017-08-29,8571.7880859375,16,1,4.7,235,69.3
2017-08-30,8663.138671875,28,0,8.3,240,70.8
2017-08-31,8694.9384765625,34,1,10.0,242,71.4
2017-09-01,8755.23828125,31,0,9.1,251,73.8
2017-09-04,8700.337890625,29,1,8.5,243,71.5
2017-09-05,8747.1884765625,28,1,8.2,244,71.8
2017-09-06,8732.388671875,34,2,10.0,244,71.8
2017-09-07,8757.138671875,45,1,13.2,242,71.2
2017-09-08,8749.9384765625,39,1,11.5,243,71.5
2017-09-11,8810.9384765625,44,2,12.9,247,72.6
2017-09-12,8890.638671875,50,2,14.7,257,75.6
2017-09-13,8866.837890625,42,0,12.4,251,73.8
2017-09-14,8884.9384765625,19,1,5.6,256,75.3
2017-09-15,8887.587890625,21,2,6.2,257,75.6
2017-09-18,8946.888671875,39,0,11.4,262,76.8
2017-09-19,8951.73828125,44,0,12.9,262,76.8
2017-09-20,8938.388671875,24,0,7.0,266,78.0
2017-09-21,8911.1884765625,16,1,4.7,260,76.2
2017-09-22,8737.98828125,5,3,1.5,239,70.1
2017-09-25,8638.2880859375,4,5,1.2,228,66.9
2017-09-26,8654.587890625,3,1,0.9,233,68.3
2017-09-27,8520.939453125,5,2,1.5,215,62.9
2017-09-28,8557.0888671875,1,4,0.3,220,64.3
2017-09-29,8599.98828125,5,0,1.5,231,67.5
2017-10-03,8662.388671875,12,0,3.5,235,68.5
2017-10-04,8706.837890625,14,4,4.1,236,68.8
2017-10-05,8706.4384765625,13,2,3.8,238,69.4
2017-10-06,8787.388671875,23,1,6.7,244,71.1
2017-10-09,8798.2880859375,25,3,7.3,245,71.4
2017-10-10,8836.388671875,30,1,8.7,246,71.7
2017-10-11,8792.388671875,31,3,9.0,240,70.0
2017-10-12,8890.0380859375,22,1,6.4,243,70.8
2017-10-13,8937.1884765625,29,2,8.5,249,72.6
2017-10-16,8985.23828125,31,1,9.0,249,72.6
2017-10-17,9002.337890625,30,0,8.7,251,73.2
2017-10-18,8984.638671875,25,2,7.3,247,72.0
2017-10-19,8937.638671875,13,1,3.8,246,71.7
2017-10-23,8972.888671875,27,3,7.8,245,71.2
2017-10-24,8993.7880859375,25,2,7.3,249,72.4
2017-10-25,9065.138671875,21,1,6.1,266,77.1
2017-10-26,9106.73828125,34,0,9.9,265,76.8
2017-10-27,9104.4384765625,35,0,10.1,268,77.7
2017-10-30,9165.087890625,32,1,9.3,270,78.3
2017-10-31,9153.587890625,31,0,9.0,273,79.1
2017-11-01,9234.837890625,40,1,11.6,272,78.8
2017-11-02,9237.73828125,31,1,9.0,278,80.3
2017-11-03,9260.638671875,32,2,9.2,279,80.6
2017-11-06,9273.087890625,36,1,10.4,279,80.4
2017-11-07,9169.5380859375,30,3,8.6,274,79.0
2017-11-08,9117.5380859375,17,3,4.9,266,76.7
2017-11-09,9147.2880859375,15,1,4.3,268,77.2
2017-11-10,9154.9384765625,25,0,7.2,272,78.4
2017-11-13,9082.4384765625,24,1,6.9,266,76.4
2017-11-14,9051.48828125,11,3,3.2,261,75.0
2017-11-15,8973.73828125,13,5,3.7,247,71.0
2017-11-16,9064.98828125,15,4,4.3,257,73.9
2017-11-17,9137.087890625,23,1,6.6,265,75.9
2017-11-20,9161.888671875,17,1,4.9,268,76.8
2017-11-21,9185.388671875,23,1,6.6,269,77.1
2017-11-22,9195.6884765625,19,2,5.4,269,77.1
2017-11-23,9207.388671875,24,1,6.9,269,77.1
2017-11-24,9246.0380859375,21,1,6.0,270,77.4
2017-11-27,9267.48828125,18,1,5.2,275,78.8
2017-11-28,9254.2880859375,26,1,7.4,274,78.5
2017-11-29,9244.6884765625,24,1,6.9,275,78.8
2017-11-30,9154.48828125,22,3,6.3,270,77.4
2017-12-01,9060.388671875,23,3,6.6,266,76.2
2017-12-04,9059.337890625,9,4,2.6,257,73.6
2017-12-05,9056.587890625,7,6,2.0,253,72.5
2017-12-06,8988.5380859375,6,6,1.7,248,71.1
2017-12-07,9103.0380859375,15,4,4.3,260,74.5
2017-12-08,9190.5380859375,24,1,6.9,265,75.9
2017-12-11,9231.888671875,28,3,8.0,267,76.5
2017-12-12,9156.48828125,20,2,5.7,260,74.5
2017-12-13,9101.7880859375,12,3,3.4,258,73.9
2017-12-14,9133.638671875,7,6,2.0,254,72.8
